produto,ano_mes,volume,ano,mes
(US$ Milhões / US$ Millions),2023_out,466.442,2023,out
Consumo Aparente / Apparent Consumption (***),2023_out,2008.8540000000003,2023,out
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2023_out,1200.582,2023,out
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2023_out,808.272,2023,out
Aço Bruto / Crude Steel,2023_nov,2722.332,2023,nov
Laminados / Rolled Products (*),2023_nov,1814.418,2023,nov
Planos / Flat Products,2023_nov,1060.687,2023,nov
Longos / Long Products,2023_nov,753.731,2023,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2023_nov,798.8389999999999,2023,nov
Placas / Slabs,2023_nov,717.703,2023,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_nov,81.136,2023,nov
Ferro-Gusa / Pig Iron,2023_nov,2210.101,2023,nov
Vendas Internas / Domestic Sales (*),2023_nov,1626.346,2023,nov
Laminados / Rolled Products,2023_nov,1606.218,2023,nov
Planos / Flat Products,2023_nov,937.863,2023,nov
Longos / Long Products,2023_nov,668.355,2023,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_nov,20.128,2023,nov
Placas / Slabs,2023_nov,11.479,2023,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_nov,8.649,2023,nov
Vendas Externas / Foreign Market (**),2023_nov,960.359,2023,nov
Laminados / Rolled Products,2023_nov,161.874,2023,nov
Planos / Flat Products,2023_nov,70.869,2023,nov
Longos / Long Products,2023_nov,91.005,2023,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_nov,798.485,2023,nov
Placas / Slabs,2023_nov,697.831,2023,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_nov,100.654,2023,nov
Laminados / Rolled Products,2023_nov,205.116,2023,nov
Planos / Flat Products,2023_nov,101.56400000000001,2023,nov
Longos / Long Products,2023_nov,103.552,2023,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_nov,748.982,2023,nov
Placas / Slabs,2023_nov,724.172,2023,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_nov,24.81,2023,nov
Total (Mil t / Thousand Tonnes),2023_nov,954.098,2023,nov
(US$ Milhões / US$ Millions),2023_nov,714.408,2023,nov
Laminados / Rolled Products,2023_nov,353.562,2023,nov
Planos / Flat Products,2023_nov,243.405,2023,nov
Longos / Long Products,2023_nov,110.157,2023,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_nov,2.308,2023,nov
Total (Mil t / Thousand Tonnes),2023_nov,355.87,2023,nov
(US$ Milhões / US$ Millions),2023_nov,401.976,2023,nov
Consumo Aparente / Apparent Consumption (***),2023_nov,1982.969,2023,nov
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2023_nov,1193.757,2023,nov
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2023_nov,789.212,2023,nov
Aço Bruto / Crude Steel,2023_dez,2528.977,2023,dez
Laminados / Rolled Products (*),2023_dez,1653.117,2023,dez
Planos / Flat Products,2023_dez,1085.923,2023,dez
Longos / Long Products,2023_dez,567.194,2023,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2023_dez,826.6709999999999,2023,dez
Placas / Slabs,2023_dez,767.512,2023,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_dez,59.159,2023,dez
Ferro-Gusa / Pig Iron,2023_dez,2195.358,2023,dez
Vendas Internas / Domestic Sales (*),2023_dez,1463.505,2023,dez
Laminados / Rolled Products,2023_dez,1438.623,2023,dez
Planos / Flat Products,2023_dez,880.184,2023,dez
Longos / Long Products,2023_dez,558.439,2023,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_dez,24.881999999999998,2023,dez
Placas / Slabs,2023_dez,11.984,2023,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_dez,12.898,2023,dez
Vendas Externas / Foreign Market (**),2023_dez,993.953,2023,dez
Laminados / Rolled Products,2023_dez,213.84699999999998,2023,dez
Planos / Flat Products,2023_dez,132.88,2023,dez
Longos / Long Products,2023_dez,80.967,2023,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_dez,780.106,2023,dez
Placas / Slabs,2023_dez,719.901,2023,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_dez,60.205,2023,dez
Laminados / Rolled Products,2023_dez,258.29200000000003,2023,dez
Planos / Flat Products,2023_dez,150.931,2023,dez
Longos / Long Products,2023_dez,107.361,2023,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_dez,581.6840000000001,2023,dez
Placas / Slabs,2023_dez,575.566,2023,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2023_dez,6.118,2023,dez
Total (Mil t / Thousand Tonnes),2023_dez,839.9760000000001,2023,dez
(US$ Milhões / US$ Millions),2023_dez,641.228,2023,dez
Laminados / Rolled Products,2023_dez,479.679,2023,dez
Planos / Flat Products,2023_dez,317.548,2023,dez
Longos / Long Products,2023_dez,162.131,2023,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2023_dez,31.006,2023,dez
Total (Mil t / Thousand Tonnes),2023_dez,510.68499999999995,2023,dez
(US$ Milhões / US$ Millions),2023_dez,551.408,2023,dez
Consumo Aparente / Apparent Consumption (***),2023_dez,1945.885,2023,dez
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2023_dez,1211.144,2023,dez
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2023_dez,734.741,2023,dez
Aço Bruto / Crude Steel,2024_jan,2732.632,2024,jan
Laminados / Rolled Products (*),2024_jan,2012.813,2024,jan
Planos / Flat Products,2024_jan,1202.76,2024,jan
Longos / Long Products,2024_jan,810.053,2024,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_jan,720.6070000000001,2024,jan
Placas / Slabs,2024_jan,646.157,2024,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jan,74.45,2024,jan
Ferro-Gusa / Pig Iron,2024_jan,2120.827,2024,jan
Vendas Internas / Domestic Sales (*),2024_jan,1617.7759999999998,2024,jan
Laminados / Rolled Products,2024_jan,1591.2889999999998,2024,jan
Planos / Flat Products,2024_jan,963.0219999999999,2024,jan
Longos / Long Products,2024_jan,628.2669999999999,2024,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jan,26.487000000000002,2024,jan
Placas / Slabs,2024_jan,15.522,2024,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jan,10.965,2024,jan
Vendas Externas / Foreign Market (**),2024_jan,913.34,2024,jan
Laminados / Rolled Products,2024_jan,131.317,2024,jan
Planos / Flat Products,2024_jan,69.349,2024,jan
Longos / Long Products,2024_jan,61.968,2024,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jan,782.023,2024,jan
Placas / Slabs,2024_jan,739.626,2024,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jan,42.397,2024,jan
Laminados / Rolled Products,2024_jan,180.012,2024,jan
Planos / Flat Products,2024_jan,86.285,2024,jan
Longos / Long Products,2024_jan,93.727,2024,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jan,755.9590000000001,2024,jan
Placas / Slabs,2024_jan,729.863,2024,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jan,26.096,2024,jan
Total (Mil t / Thousand Tonnes),2024_jan,935.971,2024,jan
(US$ Milhões / US$ Millions),2024_jan,670.21,2024,jan
Laminados / Rolled Products,2024_jan,320.44000000000005,2024,jan
Planos / Flat Products,2024_jan,183.348,2024,jan
Longos / Long Products,2024_jan,137.092,2024,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jan,46.084,2024,jan
Total (Mil t / Thousand Tonnes),2024_jan,366.52400000000006,2024,jan
(US$ Milhões / US$ Millions),2024_jan,405.946,2024,jan
Consumo Aparente / Apparent Consumption (***),2024_jan,1940.7640000000001,2024,jan
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_jan,1163.672,2024,jan
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_jan,777.092,2024,jan
Aço Bruto / Crude Steel,2024_fev,2775.033,2024,fev
Laminados / Rolled Products (*),2024_fev,1872.171,2024,fev
Planos / Flat Products,2024_fev,1068.085,2024,fev
Longos / Long Products,2024_fev,804.086,2024,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_fev,759.028,2024,fev
Placas / Slabs,2024_fev,708.214,2024,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_fev,50.814,2024,fev
Ferro-Gusa / Pig Iron,2024_fev,2116.854,2024,fev
Vendas Internas / Domestic Sales (*),2024_fev,1579.8429999999998,2024,fev
Laminados / Rolled Products,2024_fev,1544.312,2024,fev
Planos / Flat Products,2024_fev,901.5609999999999,2024,fev
Longos / Long Products,2024_fev,642.751,2024,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_fev,35.531,2024,fev
Placas / Slabs,2024_fev,21.71,2024,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_fev,13.821,2024,fev
Vendas Externas / Foreign Market (**),2024_fev,889.9259999999999,2024,fev
Laminados / Rolled Products,2024_fev,229.213,2024,fev
Planos / Flat Products,2024_fev,127.241,2024,fev
Longos / Long Products,2024_fev,101.972,2024,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_fev,660.713,2024,fev
Placas / Slabs,2024_fev,600.324,2024,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_fev,60.389,2024,fev
Laminados / Rolled Products,2024_fev,185.812,2024,fev
Planos / Flat Products,2024_fev,129.76,2024,fev
Longos / Long Products,2024_fev,56.05200000000001,2024,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_fev,503.45899999999995,2024,fev
Placas / Slabs,2024_fev,488.256,2024,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_fev,15.203,2024,fev
Total (Mil t / Thousand Tonnes),2024_fev,689.271,2024,fev
(US$ Milhões / US$ Millions),2024_fev,568.34,2024,fev
Laminados / Rolled Products,2024_fev,351.429,2024,fev
Planos / Flat Products,2024_fev,237.442,2024,fev
Longos / Long Products,2024_fev,113.987,2024,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_fev,94.51299999999999,2024,fev
Total (Mil t / Thousand Tonnes),2024_fev,445.94199999999995,2024,fev
(US$ Milhões / US$ Millions),2024_fev,490.167,2024,fev
Consumo Aparente / Apparent Consumption (***),2024_fev,1933.375,2024,fev
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_fev,1161.903,2024,fev
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_fev,771.4720000000001,2024,fev
Aço Bruto / Crude Steel,2024_mar,2773.146,2024,mar
Laminados / Rolled Products (*),2024_mar,1967.86,2024,mar
Planos / Flat Products,2024_mar,1123.282,2024,mar
Longos / Long Products,2024_mar,844.578,2024,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_mar,777.3580000000001,2024,mar
Placas / Slabs,2024_mar,697.975,2024,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mar,79.383,2024,mar
Ferro-Gusa / Pig Iron,2024_mar,2235.06,2024,mar
Vendas Internas / Domestic Sales (*),2024_mar,1698.2569999999998,2024,mar
Laminados / Rolled Products,2024_mar,1651.899,2024,mar
Planos / Flat Products,2024_mar,963.59,2024,mar
Longos / Long Products,2024_mar,688.309,2024,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mar,46.358000000000004,2024,mar
Placas / Slabs,2024_mar,29.334,2024,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mar,17.024,2024,mar
Vendas Externas / Foreign Market (**),2024_mar,871.451,2024,mar
Laminados / Rolled Products,2024_mar,168.556,2024,mar
Planos / Flat Products,2024_mar,69.528,2024,mar
Longos / Long Products,2024_mar,99.028,2024,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mar,702.895,2024,mar
Placas / Slabs,2024_mar,628.164,2024,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mar,74.731,2024,mar
Laminados / Rolled Products,2024_mar,252.44799999999998,2024,mar
Planos / Flat Products,2024_mar,104.294,2024,mar
Longos / Long Products,2024_mar,148.154,2024,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mar,647.422,2024,mar
Placas / Slabs,2024_mar,622.717,2024,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mar,24.705,2024,mar
Total (Mil t / Thousand Tonnes),2024_mar,899.87,2024,mar
(US$ Milhões / US$ Millions),2024_mar,736.157,2024,mar
Laminados / Rolled Products,2024_mar,406.995,2024,mar
Planos / Flat Products,2024_mar,297.657,2024,mar
Longos / Long Products,2024_mar,109.33800000000001,2024,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mar,78.65400000000001,2024,mar
Total (Mil t / Thousand Tonnes),2024_mar,485.649,2024,mar
(US$ Milhões / US$ Millions),2024_mar,451.686,2024,mar
Consumo Aparente / Apparent Consumption (***),2024_mar,2111.994,2024,mar
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_mar,1291.5610000000001,2024,mar
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_mar,820.433,2024,mar
Aço Bruto / Crude Steel,2024_abr,2711.574,2024,abr
Laminados / Rolled Products (*),2024_abr,1942.408,2024,abr
Planos / Flat Products,2024_abr,1108.884,2024,abr
Longos / Long Products,2024_abr,833.524,2024,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_abr,579.0310000000001,2024,abr
Placas / Slabs,2024_abr,540.854,2024,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_abr,38.177,2024,abr
Ferro-Gusa / Pig Iron,2024_abr,2075.679,2024,abr
Vendas Internas / Domestic Sales (*),2024_abr,1739.4089999999999,2024,abr
Laminados / Rolled Products,2024_abr,1712.713,2024,abr
Planos / Flat Products,2024_abr,996.393,2024,abr
Longos / Long Products,2024_abr,716.3199999999999,2024,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_abr,26.695999999999998,2024,abr
Placas / Slabs,2024_abr,14.313,2024,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_abr,12.383,2024,abr
Vendas Externas / Foreign Market (**),2024_abr,810.4259999999999,2024,abr
Laminados / Rolled Products,2024_abr,163.457,2024,abr
Planos / Flat Products,2024_abr,63.091,2024,abr
Longos / Long Products,2024_abr,100.366,2024,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_abr,646.9689999999999,2024,abr
Placas / Slabs,2024_abr,613.406,2024,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_abr,33.563,2024,abr
Laminados / Rolled Products,2024_abr,210.568,2024,abr
Planos / Flat Products,2024_abr,141.115,2024,abr
Longos / Long Products,2024_abr,69.453,2024,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_abr,528.905,2024,abr
Placas / Slabs,2024_abr,525.446,2024,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_abr,3.459,2024,abr
Total (Mil t / Thousand Tonnes),2024_abr,739.473,2024,abr
(US$ Milhões / US$ Millions),2024_abr,639.274,2024,abr
Laminados / Rolled Products,2024_abr,422.01099999999997,2024,abr
Planos / Flat Products,2024_abr,288.666,2024,abr
Longos / Long Products,2024_abr,133.345,2024,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_abr,26.648,2024,abr
Total (Mil t / Thousand Tonnes),2024_abr,448.659,2024,abr
(US$ Milhões / US$ Millions),2024_abr,450.455,2024,abr
Consumo Aparente / Apparent Consumption (***),2024_abr,2165.147,2024,abr
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_abr,1300.7160000000001,2024,abr
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_abr,864.4309999999999,2024,abr
Aço Bruto / Crude Steel,2024_mai,2576.464,2024,mai
Laminados / Rolled Products (*),2024_mai,1896.328,2024,mai
Planos / Flat Products,2024_mai,1102.304,2024,mai
Longos / Long Products,2024_mai,794.024,2024,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_mai,697.3789999999999,2024,mai
Placas / Slabs,2024_mai,667.3,2024,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mai,30.079,2024,mai
Ferro-Gusa / Pig Iron,2024_mai,2089.617,2024,mai
Vendas Internas / Domestic Sales (*),2024_mai,1722.294,2024,mai
Laminados / Rolled Products,2024_mai,1698.0140000000001,2024,mai
Planos / Flat Products,2024_mai,991.306,2024,mai
Longos / Long Products,2024_mai,706.708,2024,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mai,24.28,2024,mai
Placas / Slabs,2024_mai,9.329,2024,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mai,14.951,2024,mai
Vendas Externas / Foreign Market (**),2024_mai,857.8689999999999,2024,mai
Laminados / Rolled Products,2024_mai,138.363,2024,mai
Planos / Flat Products,2024_mai,60.686,2024,mai
Longos / Long Products,2024_mai,77.677,2024,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mai,719.506,2024,mai
Placas / Slabs,2024_mai,694.847,2024,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mai,24.659,2024,mai
Laminados / Rolled Products,2024_mai,233.999,2024,mai
Planos / Flat Products,2024_mai,107.49,2024,mai
Longos / Long Products,2024_mai,126.509,2024,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mai,481.28499999999997,2024,mai
Placas / Slabs,2024_mai,473.445,2024,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_mai,7.84,2024,mai
Total (Mil t / Thousand Tonnes),2024_mai,715.284,2024,mai
(US$ Milhões / US$ Millions),2024_mai,602.894,2024,mai
Laminados / Rolled Products,2024_mai,431.072,2024,mai
Planos / Flat Products,2024_mai,286.798,2024,mai
Longos / Long Products,2024_mai,144.274,2024,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_mai,129.76,2024,mai
Total (Mil t / Thousand Tonnes),2024_mai,560.832,2024,mai
(US$ Milhões / US$ Millions),2024_mai,535.047,2024,mai
Consumo Aparente / Apparent Consumption (***),2024_mai,2155.354,2024,mai
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_mai,1288.001,2024,mai
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_mai,867.353,2024,mai
Aço Bruto / Crude Steel,2024_jun,2850.48,2024,jun
Laminados / Rolled Products (*),2024_jun,1884.487,2024,jun
Planos / Flat Products,2024_jun,1086.826,2024,jun
Longos / Long Products,2024_jun,797.661,2024,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_jun,841.8580000000001,2024,jun
Placas / Slabs,2024_jun,787.753,2024,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jun,54.105,2024,jun
Ferro-Gusa / Pig Iron,2024_jun,2251.583,2024,jun
Vendas Internas / Domestic Sales (*),2024_jun,1841.4689999999998,2024,jun
Laminados / Rolled Products,2024_jun,1813.8449999999998,2024,jun
Planos / Flat Products,2024_jun,1064.0629999999999,2024,jun
Longos / Long Products,2024_jun,749.782,2024,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jun,27.624000000000002,2024,jun
Placas / Slabs,2024_jun,12.211,2024,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jun,15.413,2024,jun
Vendas Externas / Foreign Market (**),2024_jun,851.54,2024,jun
Laminados / Rolled Products,2024_jun,146.6,2024,jun
Planos / Flat Products,2024_jun,49.791,2024,jun
Longos / Long Products,2024_jun,96.809,2024,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jun,704.9399999999999,2024,jun
Placas / Slabs,2024_jun,666.463,2024,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jun,38.477,2024,jun
Laminados / Rolled Products,2024_jun,140.041,2024,jun
Planos / Flat Products,2024_jun,48.151,2024,jun
Longos / Long Products,2024_jun,91.89,2024,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jun,517.3,2024,jun
Placas / Slabs,2024_jun,514.939,2024,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jun,2.361,2024,jun
Total (Mil t / Thousand Tonnes),2024_jun,657.3409999999999,2024,jun
(US$ Milhões / US$ Millions),2024_jun,574.456,2024,jun
Laminados / Rolled Products,2024_jun,335.735,2024,jun
Planos / Flat Products,2024_jun,248.92399999999998,2024,jun
Longos / Long Products,2024_jun,86.811,2024,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jun,92.154,2024,jun
Total (Mil t / Thousand Tonnes),2024_jun,427.889,2024,jun
(US$ Milhões / US$ Millions),2024_jun,423.045,2024,jun
Consumo Aparente / Apparent Consumption (***),2024_jun,2189.6530000000002,2024,jun
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_jun,1326.462,2024,jun
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_jun,863.191,2024,jun
Aço Bruto / Crude Steel,2024_jul,3100.107,2024,jul
Laminados / Rolled Products (*),2024_jul,2160.762,2024,jul
Planos / Flat Products,2024_jul,1250.38,2024,jul
Longos / Long Products,2024_jul,910.382,2024,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_jul,893.8199999999999,2024,jul
Placas / Slabs,2024_jul,839.712,2024,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jul,54.108,2024,jul
Ferro-Gusa / Pig Iron,2024_jul,2375.872,2024,jul
Vendas Internas / Domestic Sales (*),2024_jul,1911.0100000000002,2024,jul
Laminados / Rolled Products,2024_jul,1878.5130000000001,2024,jul
Planos / Flat Products,2024_jul,1077.2250000000001,2024,jul
Longos / Long Products,2024_jul,801.288,2024,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jul,32.497,2024,jul
Placas / Slabs,2024_jul,10.716,2024,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jul,21.781,2024,jul
Vendas Externas / Foreign Market (**),2024_jul,1069.238,2024,jul
Laminados / Rolled Products,2024_jul,201.635,2024,jul
Planos / Flat Products,2024_jul,112.313,2024,jul
Longos / Long Products,2024_jul,89.322,2024,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jul,867.6030000000001,2024,jul
Placas / Slabs,2024_jul,803.355,2024,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jul,64.248,2024,jul
Laminados / Rolled Products,2024_jul,247.32599999999996,2024,jul
Planos / Flat Products,2024_jul,156.54999999999998,2024,jul
Longos / Long Products,2024_jul,90.776,2024,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jul,1229.0439999999999,2024,jul
Placas / Slabs,2024_jul,1221.578,2024,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_jul,7.466,2024,jul
Total (Mil t / Thousand Tonnes),2024_jul,1476.37,2024,jul
(US$ Milhões / US$ Millions),2024_jul,1097.465,2024,jul
Laminados / Rolled Products,2024_jul,379.721,2024,jul
Planos / Flat Products,2024_jul,257.04,2024,jul
Longos / Long Products,2024_jul,122.681,2024,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_jul,211.56400000000002,2024,jul
Total (Mil t / Thousand Tonnes),2024_jul,591.2850000000001,2024,jul
(US$ Milhões / US$ Millions),2024_jul,611.52,2024,jul
Consumo Aparente / Apparent Consumption (***),2024_jul,2294.071,2024,jul
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_jul,1347.03,2024,jul
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_jul,947.041,2024,jul
Aço Bruto / Crude Steel,2024_ago,3005.301,2024,ago
Laminados / Rolled Products (*),2024_ago,2100.89,2024,ago
Planos / Flat Products,2024_ago,1184.386,2024,ago
Longos / Long Products,2024_ago,916.504,2024,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_ago,805.4350000000001,2024,ago
Placas / Slabs,2024_ago,751.104,2024,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_ago,54.331,2024,ago
Ferro-Gusa / Pig Iron,2024_ago,2302.415,2024,ago
Vendas Internas / Domestic Sales (*),2024_ago,1959.33,2024,ago
Laminados / Rolled Products,2024_ago,1935.6129999999998,2024,ago
Planos / Flat Products,2024_ago,1111.441,2024,ago
Longos / Long Products,2024_ago,824.1719999999999,2024,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_ago,23.717,2024,ago
Placas / Slabs,2024_ago,8.166,2024,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_ago,15.551,2024,ago
Vendas Externas / Foreign Market (**),2024_ago,1059.8200000000002,2024,ago
Laminados / Rolled Products,2024_ago,187.894,2024,ago
Planos / Flat Products,2024_ago,84.225,2024,ago
Longos / Long Products,2024_ago,103.669,2024,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_ago,871.926,2024,ago
Placas / Slabs,2024_ago,784.513,2024,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_ago,87.413,2024,ago
Laminados / Rolled Products,2024_ago,152.042,2024,ago
Planos / Flat Products,2024_ago,76.888,2024,ago
Longos / Long Products,2024_ago,75.154,2024,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_ago,675.8810000000001,2024,ago
Placas / Slabs,2024_ago,662.714,2024,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_ago,13.167,2024,ago
Total (Mil t / Thousand Tonnes),2024_ago,827.9230000000001,2024,ago
(US$ Milhões / US$ Millions),2024_ago,633.854,2024,ago
Laminados / Rolled Products,2024_ago,492.67900000000003,2024,ago
Planos / Flat Products,2024_ago,338.946,2024,ago
Longos / Long Products,2024_ago,153.733,2024,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_ago,153.399,2024,ago
Total (Mil t / Thousand Tonnes),2024_ago,646.078,2024,ago
(US$ Milhões / US$ Millions),2024_ago,580.893,2024,ago
Consumo Aparente / Apparent Consumption (***),2024_ago,2458.971,2024,ago
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_ago,1459.595,2024,ago
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_ago,999.376,2024,ago
Aço Bruto / Crude Steel,2024_set,2894.263,2024,set
Laminados / Rolled Products (*),2024_set,2072.806,2024,set
Planos / Flat Products,2024_set,1188.127,2024,set
Longos / Long Products,2024_set,884.679,2024,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_set,794.274,2024,set
Placas / Slabs,2024_set,706.466,2024,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_set,87.808,2024,set
Ferro-Gusa / Pig Iron,2024_set,2221.29,2024,set
Vendas Internas / Domestic Sales (*),2024_set,1904.3239999999998,2024,set
Laminados / Rolled Products,2024_set,1873.964,2024,set
Planos / Flat Products,2024_set,1127.9,2024,set
Longos / Long Products,2024_set,746.064,2024,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_set,30.36,2024,set
Placas / Slabs,2024_set,10.405,2024,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_set,19.955,2024,set
Vendas Externas / Foreign Market (**),2024_set,895.163,2024,set
Laminados / Rolled Products,2024_set,140.997,2024,set
